TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream
0.0000nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.0667nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.1333nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.2000nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.2667nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.3333nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.4000nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.4667nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
27.8667,0,125.7837,no,45-54,caucasian,female,Unknown,-19.8788,-5.6686,-1.4451,0.0002,0.0437,0.3363,0.3799,0.1608,0.0204,0.4307,-12.4214,1.4863,0,0.1288,0.0496,37.6227,0.0017,0.0016,0.0095,0.0014,2.7158,0.1506,3.6629,0.0471,0.9533,0,96.3253,0,0.142,0.0943,0.3665,0,2.6693,0.001,0.0006,0.0019,0.0028,0.0018,0.1608,0,0.002,2.2977,2.2977,0.0018,0.035
27.9333,0,124.5272,no,45-54,caucasian,female,Unknown,-20.2713,-5.5374,-1.7681,0.0002,0.041,0.296,0.3394,0.1452,0.0217,0.4145,-12.7112,1.5819,0,0.1422,0.0564,36.5499,0.0015,0.0014,0.0094,0.0014,3.1469,0.1918,5.6214,0.0514,0.7817,0,96.4171,0,0.1221,0.1069,0.678,0,2.3258,0.0009,0.0005,0.0019,0.0028,0.0018,0.1452,0,0.002,2.2977,2.2977,0.0018,0.0339
28,0,123.3525,no,45-54,caucasian,female,Unknown,-19.6869,-6.2636,-1.1988,0.0001,0.0473,0.2492,0.3883,0.1822,0.0188,0.44,-14.2207,2.2504,0,0.1382,0.0558,38.9453,0.0019,0.0013,0.0095,0.0015,3.7086,0.1883,8.2564,0.0604,0.9223,0,95.8802,0,0.1164,0.1162,0.9837,0,2.1584,0.0009,0.0005,0.0019,0.0029,0.0018,0.1822,0,0.0019,2.2977,2.2977,0.0018,0.0331
28.0667,0,124.5779,no,45-54,caucasian,female,Unknown,-19.6991,-5.3804,-1.8142,0.0001,0.0679,0.2297,0.5957,0.322,0.0131,0.4968,-16.4016,3.7243,0,0.1348,0.0582,44.9577,0.0027,0.0013,0.0115,0.0014,3.9463,0.1619,9.5096,0.0691,1.0096,0,96.524,0,0.0952,0.1209,1.5992,0,2.0201,0.0008,0.0004,0.0019,0.0029,0.0018,0.322,0,0.0019,2.2977,2.2977,0.0018,0.0325
28.1333,0,124.2123,no,45-54,caucasian,female,Unknown,-18.8386,-6.6381,-0.6405,0,0.1563,0.2219,1.6586,1.194,0.0057,0.6537,-20.7312,9.7827,0,0.1475,0.0468,58.8516,0.003,0.0018,0.0125,0.0017,4.436,0.1186,10.0459,0.0781,1.1564,0,95.5739,0,0.0739,0.1361,1.9361,0,1.8666,0.0007,0.0004,0.0019,0.003,0.0018,1.194,0,0.0019,2.2977,2.2977,0.0018,0.032
28.2,0,123.9202,no,45-54,caucasian,female,Unknown,-18.635,-8.315,-2.0473,0,0.1572,0.2519,1.7222,1.2051,0.0057,0.6571,-20.1739,8.6762,0,0.1343,0.0431,58.9444,0.0027,0.0023,0.0113,0.0014,6.0858,0.1072,8.1019,0.0909,1.1886,0,93.9175,0,0.0583,0.1228,2.1432,0,1.8527,0.0007,0.0003,0.0019,0.0032,0.0018,1.2051,0,0.0019,2.2977,2.2977,0.0018,0.0317
28.2667,0,123.1596,no,45-54,caucasian,female,Unknown,-19.9412,-7.9822,-1.3824,0,0.1761,0.2886,2.0524,1.434,0.0051,0.6997,-20.1186,9.3169,0,0.1796,0.0381,60.8209,0.0023,0.0029,0.0109,0.0024,7.3215,0.0782,6.0225,0.0987,1.4528,0,94.2867,0,0.0569,0.1255,1.3731,0,1.7794,0.0006,0.0003,0.0019,0.0034,0.0018,1.434,0,0.0019,2.2977,2.2977,0.0018,0.0314
28.3333,0,123.6085,no,45-54,caucasian,female,Unknown,-18.8494,-7.0565,-0.6461,0,0.1964,0.2991,2.3704,1.6953,0.0046,0.7276,-20.5266,11.0382,0,0.2353,0.0291,62.6209,0.0018,0.0032,0.0104,0.0036,8.1632,0.1254,5.4786,0.0959,1.5055,0,95.2061,0,0.0558,0.1313,1.0952,0,1.6878,0.0006,0.0002,0.0018,0.0038,0.0018,1.6953,0,0.0019,2.2977,2.2977,0.0018,0.0312
28.4,0,124.0418,no,45-54,caucasian,female,Unknown,-18.8134,-7.6985,-1.2887,0,0.1963,0.3164,2.4085,1.6754,0.0046,0.7621,-20.3076,11.3409,0,0.3753,0.0296,62.5422,0.0015,0.0036,0.008,0.0032,8.6684,0.2073,4.6166,0.0964,1.9593,0,94.5848,0,0.0598,0.1345,0.7277,0,1.6525,0.0005,0.0002,0.0018,0.0042,0.0018,1.6754,0,0.0019,2.2977,2.2977,0.0018,0.031
28.4667,0,123.3274,no,45-54,caucasian,female,Unknown,-19.4477,-8.3676,-1.432,0.0001,0.1251,0.3504,1.4226,0.8175,0.0073,0.729,-17.6552,6.9261,0,0.5354,0.027,54.935,0.0013,0.0037,0.0066,0.0031,8.6916,0.387,3.0465,0.0941,2.8806,0,93.8571,0,0.0603,0.1096,0.5007,0,1.5173,0.0005,0.0002,0.0018,0.0046,0.0018,0.8175,0,0.0019,2.2977,2.2977,0.0018,0.0309
28.5333,0,122.8976,no,45-54,caucasian,female,Unknown,-19.3796,-7.2107,-1.2029,0.0001,0.0782,0.3779,0.8121,0.385,0.0118,0.6364,-15.0683,4.2117,0,0.731,0.0303,47.0049,0.0012,0.0044,0.006,0.0034,9.2552,0.6434,1.8871,0.0926,2.993,0,95.0634,0,0.0492,0.0944,0.404,0,1.4248,0.0004,0.0001,0.0018,0.005,0.0018,0.385,0,0.0019,2.2977,2.2977,0.0018,0.0307
28.6,0,122.7741,no,45-54,caucasian,female,Unknown,-18.9983,-8.2435,-1.4919,0.0001,0.0531,0.3977,0.5117,0.2055,0.0176,0.5577,-12.8898,2.8594,0,0.8903,0.036,40.4678,0.0012,0.0046,0.0052,0.0039,10.1746,0.5398,1.1068,0.0896,2.8964,0,93.9987,0,0.0483,0.0847,0.295,0,1.3604,0.0004,0.0001,0.0018,0.0056,0.0018,0.2055,0,0.0019,2.2977,2.2977,0.0018,0.0306
28.6667,0,122.0167,no,45-54,caucasian,female,Unknown,-18.3325,-8.4457,-0.9409,0.0003,0.0237,0.41,0.1889,0.0571,0.0395,0.4248,-8.695,1.1938,0,0.9163,0.0416,27.001,0.0012,0.0044,0.0043,0.0035,11.1743,0.4869,0.6364,0.0837,2.6993,0,93.7665,0,0.0603,0.0758,0.2607,0,1.2118,0.0004,0.0001,0.0018,0.0063,0.0018,0.0571,0,0.0019,2.2977,2.2977,0.0018,0.0304
28.7333,0,122.2949,no,45-54,caucasian,female,Unknown,-18.1418,-7.9335,-0.6602,0.0005,0.0169,0.4111,0.1255,0.0322,0.0567,0.3853,-7.0195,0.8841,0,1.3128,0.0456,21.1616,0.0012,0.0041,0.0038,0.0041,12.7664,0.4281,0.5929,0.0727,2.8055,0,94.339,0,0.0892,0.0758,0.2896,0,1.0929,0.0004,0.0001,0.0018,0.0072,0.0018,0.0322,0,0.0019,2.2977,2.2977,0.0018,0.0302
28.8,0,122.4128,no,45-54,caucasian,female,Unknown,-18.254,-8.7192,-1.2399,0.0004,0.0209,0.4113,0.1622,0.0462,0.0452,0.4039,-8.0709,1.3328,0,1.061,0.0435,24.8222,0.0012,0.0051,0.0033,0.0034,14.9151,0.4917,0.5859,0.0824,2.606,0,93.439,0,0.0595,0.0669,0.3583,0,1.2656,0.0004,0.0001,0.0018,0.0088,0.0018,0.0462,0,0.0019,2.2977,2.2977,0.0018,0.0301
28.8667,0,122.383,no,45-54,caucasian,female,Unknown,-18.6764,-8.2908,-1.4903,0.0003,0.0215,0.412,0.1685,0.0481,0.0441,0.4207,-8.2317,1.5275,0,1.1418,0.0512,25.2789,0.0014,0.0063,0.0028,0.0031,16.3949,0.545,0.5667,0.0952,2.9103,0,93.9451,0.0001,0.0868,0.0667,0.2997,0,1.4383,0.0004,0.0001,0.0018,0.0108,0.0018,0.0481,0,0.0019,2.2977,2.2977,0.0018,0.0299
28.9333,0,122.3204,no,45-54,caucasian,female,Unknown,-18.4049,-8.5435,-2.3474,0.0002,0.0297,0.4119,0.2488,0.0823,0.0314,0.4532,-9.7997,2.7484,0,0.8093,0.0429,30.7851,0.0017,0.0078,0.0023,0.0039,19.287,0.5623,0.5756,0.1014,2.6432,0,93.6511,0.0001,0.069,0.0655,0.2716,0,1.6518,0.0004,0.0001,0.0018,0.0145,0.0018,0.0823,0,0.0019,2.2977,2.2977,0.0018,0.0299
29,0,123.0871,no,45-54,caucasian,female,Unknown,-18.761,-7.4958,-1.7949,0.0001,0.0529,0.4131,0.5107,0.2075,0.0175,0.5297,-12.6529,6.1022,0,0.6964,0.041,40.4904,0.0025,0.0096,0.0023,0.0038,21.2398,0.5209,0.5352,0.1019,2.4055,0,94.7888,0.0001,0.0718,0.0777,0.2324,0,1.9673,0.0004,0.0001,0.0018,0.0197,0.0018,0.2075,0,0.0019,2.2977,2.2977,0.0018,0.0298
29.0667,0,121.8326,no,45-54,caucasian,female,Unknown,-19.1158,-7.8155,-3.0583,0.0001,0.072,0.411,0.7467,0.3395,0.0128,0.6048,-14.1953,9.2111,0,0.6271,0.0386,45.6594,0.003,0.0106,0.0023,0.0035,22.3068,0.5044,0.6109,0.0974,2.7476,0,94.4637,0,0.0868,0.085,0.2322,0,2.1577,0.0004,0.0001,0.0018,0.0261,0.0018,0.3395,0,0.0019,2.2977,2.2977,0.0018,0.0298
29.1333,0,122.8529,no,45-54,caucasian,female,Unknown,-19.1708,-8.2025,-2.2635,0.0001,0.1143,0.4081,1.3242,0.7037,0.008,0.6844,-16.554,15.8859,0,0.6485,0.0354,53.3779,0.0033,0.0108,0.0021,0.004,23.2877,0.5103,0.7173,0.0885,2.5567,0,94.0448,0,0.0799,0.0961,0.228,0,2.2872,0.0004,0.0001,0.0018,0.0337,0.0018,0.7037,0,0.0019,2.2977,2.2977,0.0018,0.0298
29.2,0,122.482,no,45-54,caucasian,female,Unknown,-18.7337,-7.5351,-1.9686,0,0.1522,0.4073,1.8795,1.112,0.006,0.7382,-17.9797,23.9546,0,0.5581,0.0317,58.2008,0.0043,0.0095,0.0019,0.004,25.6268,0.4815,0.7457,0.0881,2.4223,0,94.7498,0,0.0641,0.1005,0.21,0,2.4702,0.0004,0.0001,0.0018,0.0455,0.0018,1.112,0,0.0019,2.2977,2.2977,0.0018,0.0299
29.2667,0,122.9686,no,45-54,caucasian,female,Unknown,-18.7346,-7.7,-2.39,0,0.2685,0.411,3.7581,2.7071,0.0034,0.8713,-20.7317,35.7682,0,0.4718,0.0327,67.7205,0.005,0.0092,0.002,0.0039,24.0834,0.3655,0.6158,0.0896,2.3155,0,94.5833,0,0.0749,0.1096,0.1755,0,2.647,0.0004,0.0001,0.0018,0.0543,0.0018,2.7071,0,0.0019,2.2977,2.2977,0.0018,0.0299
29.3333,0,123.5908,no,45-54,caucasian,female,Unknown,-19.6845,-7.9498,-1.501,0,0.237,0.4086,3.2353,2.2184,0.0038,0.7876,-20.1105,38.2907,0,0.5207,0.0414,65.6117,0.0057,0.008,0.0017,0.0037,27.7071,0.2906,0.7084,0.0831,1.7297,0,94.3216,0,0.095,0.1225,0.1587,0,2.44,0.0004,0.0001,0.0018,0.0714,0.0018,2.2184,0,0.0019,2.2977,2.2977,0.0018,0.03
29.4,0,123.317,no,45-54,caucasian,female,Unknown,-19.4246,-8.7086,-2.2595,0,0.2912,0.413,4.1483,3.0661,0.0031,0.8244,-21.09,51.7675,0,0.4515,0.038,69.0813,0.0066,0.008,0.0015,0.0035,31.9089,0.2716,0.5531,0.0993,1.55,0,93.452,0,0.0664,0.1223,0.1914,0,2.5858,0.0004,0.0001,0.0018,0.1085,0.0018,3.0661,0,0.0019,2.2977,2.2977,0.0018,0.03
29.4667,0,123.7813,no,45-54,caucasian,female,Unknown,-17.9049,-9.4961,-2.5886,0,0.2336,0.4175,3.1829,2.1845,0.0039,0.7558,-19.9123,51.3807,0,0.4283,0.0399,65.4061,0.007,0.0073,0.0014,0.003,35.3673,0.2861,0.3919,0.1037,1.3743,0,92.4196,0,0.1261,0.1203,0.1899,0,2.465,0.0004,0.0001,0.0018,0.1781,0.0018,2.1845,0,0.0019,2.2977,2.2977,0.0018,0.0301
29.5333,0,122.9448,no,45-54,caucasian,female,Unknown,-19.7243,-8.4093,-2.268,0,0.2363,0.4184,3.2253,2.2192,0.0039,0.7407,-19.9703,62.7781,0,0.4481,0.0367,65.5774,0.0072,0.0078,0.0016,0.0031,41.7406,0.315,0.3739,0.1154,1.1538,0,93.8089,0,0.1339,0.1226,0.1825,0,2.6835,0.0004,0.0001,0.0018,0.3956,0.0018,2.2192,0,0.0019,2.2977,2.2977,0.0018,0.0302
29.6,0,122.5299,no,45-54,caucasian,female,Unknown,-19.2371,-7.2952,-1.9455,0,0.2184,0.421,2.9386,1.9594,0.0042,0.6866,-19.5393,63.9567,0,0.4715,0.0317,64.2515,0.008,0.0074,0.0015,0.0032,43.7772,0.2857,0.2888,0.1209,0.668,0,94.9835,0,0.1491,0.1197,0.1528,0,2.662,0.0004,0.0001,0.0018,0.706,0.0018,1.9594,0,0.0019,2.2977,2.2977,0.0018,0.0303
29.6667,0,122.8554,no,45-54,caucasian,female,Unknown,-19.4008,-7.3143,-1.31,0,0.2116,0.4223,2.8328,1.8522,0.0043,0.6747,-19.3628,66.6062,0,0.5375,0.0309,63.6804,0.0086,0.008,0.0014,0.0028,45.9856,0.2637,0.2528,0.1308,0.6039,0,94.9652,0,0.1691,0.1164,0.1587,0,2.7693,0.0004,0.0001,0.0018,1.1587,0.0018,1.8522,0,0.0019,2.2977,2.2977,0.0018,0.0304
29.7333,0,123.2216,no,45-54,caucasian,female,Unknown,-18.9534,-7.6818,-2.2449,0,0.2354,0.4228,3.2238,2.1672,0.0039,0.6889,-19.8859,74.279,0,0.6032,0.0368,65.4045,0.008,0.0092,0.0014,0.0024,49.4428,0.2367,0.2457,0.1539,0.496,0,94.6019,0,0.1785,0.1217,0.1397,0,3.0096,0.0003,0.0001,0.0018,1.9573,0.0018,2.1672,0,0.0019,2.2977,2.2977,0.0018,0.0305
29.8,0,123.1957,no,45-54,caucasian,female,Unknown,-19.1556,-7.6015,-2.065,0,0.192,0.4221,2.5138,1.5596,0.0049,0.638,-18.9232,73.4878,0,0.7252,0.0384,61.919,0.0071,0.0106,0.0013,0.0022,52.3542,0.3026,0.2805,0.1865,0.3843,0,94.6834,0,0.1384,0.1253,0.1474,0,3.3712,0.0003,0.0001,0.0018,3.2023,0.0018,1.5596,0,0.0019,2.2977,2.2977,0.0018,0.0306
29.8667,0,122.5282,no,45-54,caucasian,female,Unknown,-19.5889,-7.6555,-1.8644,0,0.1988,0.423,2.6169,1.6421,0.0047,0.6433,-19.1032,79.0139,0,0.7396,0.0427,62.4717,0.0067,0.0125,0.0016,0.002,56.089,0.3429,0.26,0.2083,0.3648,0,94.6287,0,0.1311,0.1358,0.1442,0,3.8169,0.0003,0.0001,0.0018,5.2591,0.0018,1.6421,0,0.0019,2.2977,2.2977,0.0018,0.0308
29.9333,0,122.331,no,45-54,caucasian,female,Unknown,-18.7501,-7.6612,-1.7528,0,0.1891,0.4225,2.4583,1.5021,0.005,0.6264,-18.8568,81.195,0,0.8167,0.0568,61.5661,0.0071,0.0137,0.0021,0.0031,58.9121,0.3112,0.2877,0.2405,0.2721,0,94.623,0,0.1263,0.15,0.1083,0,4.3001,0.0002,0,0.0018,8.0738,0.0018,1.5021,0,0.0019,2.2977,2.2977,0.0018,0.031
30,0,123.6652,no,45-54,caucasian,female,Unknown,-19.3807,-7.7205,-1.8602,0,0.3007,0.4208,4.3206,3.0235,0.0032,0.7183,-21.245,90.2473,0,1.0176,0.0688,69.1913,0.0061,0.0163,0.0023,0.003,61.9588,0.2951,0.3648,0.2639,0.2248,0,94.5623,0,0.0733,0.1874,0.1031,0,4.3415,0.0002,0,0.0018,11.7456,0.0018,3.0235,0,0.0019,2.2977,2.2977,0.0018,0.0312
30.0667,0,122.3748,no,45-54,caucasian,female,Unknown,-20.5306,-6.9596,-1.6714,0,0.4032,0.4212,6.0982,4.7536,0.0024,0.7843,-22.6772,94.1753,0,0.9245,0.0726,74.1175,0.0057,0.0162,0.0023,0.0024,64.8453,0.2271,0.3604,0.2946,0.1889,0,95.2938,0,0.0624,0.2149,0.1167,0,4.3965,0.0002,0,0.0018,16.1591,0.0018,4.7536,0,0.0019,2.2977,2.2977,0.0018,0.0314
30.1333,0,123.3809,no,45-54,caucasian,female,Unknown,-19.3894,-7.786,-1.6072,0,0.5105,0.419,7.9717,6.8398,0.0019,0.8473,-23.8565,96.5573,0,0.7732,0.0666,78.1182,0.0057,0.0182,0.0022,0.0022,68.5563,0.1855,0.4526,0.3313,0.216,0,94.4946,0,0.0413,0.2367,0.114,0,4.432,0.0002,0,0.0018,21.3133,0.0018,6.8398,0,0.0019,2.2977,2.2977,0.0018,0.0316
30.2,0,123.0007,no,45-54,caucasian,female,Unknown,-19.8405,-7.8918,-2.4264,0,0.5512,0.4175,8.6144,7.7417,0.0017,0.8685,-24.2195,97.4917,0,0.5844,0.0742,79.4497,0.0051,0.0222,0.0022,0.002,71.7925,0.1642,0.5191,0.3847,0.2149,0,94.3834,0,0.0287,0.2523,0.1157,0,4.6451,0.0002,0,0.0018,26.8999,0.0018,7.7417,0,0.0019,2.2977,2.2977,0.0018,0.0318
30.2667,0,122.7224,no,45-54,caucasian,female,Unknown,-19.1371,-8.3989,-2.8443,0,0.6073,0.4161,9.5891,8.9112,0.0016,0.8957,-24.7066,97.5527,0,0.5588,0.0785,81.0639,0.0057,0.0253,0.0022,0.0022,70.5319,0.1203,0.5858,0.4133,0.2234,0,93.8209,0,0.0243,0.2596,0.1185,0,4.7318,0.0002,0,0.0018,32.3352,0.0018,8.9112,0,0.0019,2.2977,2.2977,0.0018,0.032
30.3333,0,123.0174,no,45-54,caucasian,female,Unknown,-19.9969,-7.5753,-1.9615,0,0.6567,0.4113,10.4048,10.0946,0.0014,0.918,-25.1261,97.7253,0,0.4058,0.0761,82.4468,0.0057,0.0269,0.0024,0.0028,70.1976,0.1122,0.7514,0.4209,0.2131,0,94.7096,0,0.0189,0.2428,0.1146,0,4.6296,0.0002,0,0.0018,37.7299,0.0018,10.0946,0,0.0019,2.2977,2.2977,0.0018,0.0321
30.4,0,124.5026,no,45-54,caucasian,female,Unknown,-19.8365,-6.8946,-2.174,0,0.5509,0.414,8.4808,7.7963,0.0017,0.8695,-24.1938,96.8853,0,0.3891,0.0732,79.4569,0.0046,0.0316,0.0025,0.0032,68.6664,0.0865,0.66,0.4923,0.2252,0,95.3517,0,0.012,0.2036,0.1051,0,5.0189,0.0001,0,0.0018,42.8911,0.0018,7.7963,0,0.0019,2.2977,2.2977,0.0018,0.0323
30.4667,0,123.6164,no,45-54,caucasian,female,Unknown,-19.7793,-8.3299,-2.5878,0,0.443,0.4144,6.5931,5.6303,0.0021,0.8171,-23.0887,96.5666,0,0.409,0.0724,75.7984,0.0037,0.0339,0.0027,0.0018,70.9152,0.0665,0.6333,0.4904,0.2811,0,93.9005,0,0.0118,0.1756,0.1368,0,4.8093,0.0001,0,0.0018,48.3483,0.0018,5.6303,0,0.0019,2.2977,2.2977,0.0018,0.0325
30.5333,0,123.0588,no,45-54,caucasian,female,Kissing,-19.5699,-7.5893,-1.4253,0,0.3193,0.4166,4.4583,3.4082,0.003,0.7407,-21.4162,94.5385,0,0.4223,0.0676,70.2735,0.0031,0.0418,0.0032,0.0023,69.6444,0.0597,0.5594,0.5463,0.3251,0,94.6957,0,0.0092,0.1423,0.1102,0,5.247,0.0001,0,0.0018,53.6056,0.0018,3.4082,0,0.0018,2.2977,2.2977,0.0018,0.0327
30.6,0,123.0972,no,45-54,caucasian,female,Kissing,-18.824,-7.5439,-1.2913,0,0.2481,0.4116,3.2793,2.2829,0.0039,0.6872,-20.2142,91.1332,0,0.5243,0.0729,65.9808,0.0029,0.0405,0.0032,0.002,66.6393,0.0604,0.7457,0.5759,0.3713,0,94.741,0,0.0091,0.1258,0.123,0,4.829,0.0001,0,0.0018,58.1987,0.0018,2.2829,0,0.0018,2.2977,2.2977,0.0018,0.0329
30.6667,0,123.1104,no,45-54,caucasian,female,Kissing,-19.2563,-6.6399,-1.0346,0,0.2692,0.409,3.5944,2.5315,0.0036,0.6962,-20.6634,91.2859,0,0.689,0.0814,67.1747,0.0034,0.0495,0.0038,0.0024,65.712,0.0496,0.8745,0.6766,0.284,0,95.5724,0,0.0072,0.1235,0.1203,0,5.0822,0.0001,0,0.0018,62.5038,0.0018,2.5315,0,0.0018,2.2977,2.2977,0.0018,0.0331
30.7333,0,123.2238,no,45-54,caucasian,female,Kissing,-18.3823,-8.4717,-1.4299,0,0.2035,0.4126,2.5399,1.6174,0.0049,0.6349,-19.2095,87.709,0,0.7412,0.0744,62.3813,0.0037,0.0525,0.0039,0.002,65.1309,0.042,0.773,0.7997,0.2559,0,93.736,0,0.0079,0.1052,0.1079,0,4.8057,0.0001,0,0.0018,66.5357,0.0018,1.6174,0,0.0018,2.2977,2.2977,0.0018,0.0332
30.8,0,123.1432,no,45-54,caucasian,female,Kissing,-18.6775,-8.6027,-1.5729,0,0.1644,0.4167,1.949,1.1582,0.006,0.5906,-18.0806,82.6678,0,0.6985,0.0756,58.8008,0.0034,0.0567,0.0041,0.0015,63.0709,0.0307,0.6354,0.857,0.2034,0,93.5804,0,0.006,0.0856,0.0821,0,4.6911,0.0001,0,0.0018,69.7116,0.0018,1.1582,0,0.0018,2.2977,2.2977,0.0018,0.0334
30.8667,0,122.9894,no,45-54,caucasian,female,Kissing,-20.0956,-7.4591,-1.4767,0.0001,0.1173,0.4224,1.2908,0.6664,0.0086,0.5302,-16.349,73.3885,0,0.89,0.0913,53.0252,0.0038,0.0653,0.0044,0.0012,61.1768,0.0186,0.4439,0.8986,0.2022,0,94.825,0,0.0057,0.0883,0.0587,0,4.4224,0.0002,0,0.0018,71.9235,0.0018,0.6664,0,0.0018,2.2977,2.2977,0.0018,0.0334
30.9333,0,122.1434,no,45-54,caucasian,female,Kissing,-19.4373,-8.196,-2.2695,0.0001,0.1073,0.4245,1.1537,0.5766,0.0095,0.5148,-15.8782,63.893,0,0.9086,0.0872,51.4993,0.0033,0.0694,0.0037,0.0008,56.4908,0.0182,0.3794,0.9466,0.1915,0,94.052,0,0.0066,0.087,0.0482,0,4.1408,0.0002,0,0.0018,72.0256,0.0018,0.5766,0,0.0018,2.2977,2.2977,0.0018,0.0335
31,0,123.002,no,45-54,caucasian,female,Kissing,-19.8004,-7.5847,-1.2329,0.0001,0.0851,0.426,0.8667,0.3988,0.012,0.4769,-14.708,49.387,0,0.9374,0.0886,47.612,0.0032,0.0737,0.0031,0.0007,52.0447,0.0242,0.3246,0.9473,0.1554,0,94.7003,0,0.0057,0.0911,0.0369,0,3.7362,0.0002,0,0.0018,70.3996,0.0018,0.3988,0,0.0018,2.2977,2.2977,0.0018,0.0334
31.0667,0,123.1573,no,45-54,caucasian,female,Kissing,-20.1021,-7.7719,-2.1999,0.0001,0.0623,0.4278,0.5873,0.2411,0.0165,0.4316,-13.1313,32.1009,0,1.0121,0.0939,42.3338,0.0035,0.0699,0.0028,0.0004,47.1782,0.0333,0.2714,0.9987,0.143,0,94.5092,0,0.007,0.0954,0.0371,0,3.789,0.0002,0,0.0018,67.2775,0.0018,0.2411,0,0.0018,2.2977,2.2977,0.0018,0.0334
31.1333,0,123.6437,no,45-54,caucasian,female,Kissing,-20.6202,-7.5055,-1.2685,0.0002,0.0376,0.4302,0.3105,0.1089,0.0273,0.3684,-10.5598,17.2059,0,0.9042,0.1122,33.9062,0.0035,0.0764,0.0028,0.0004,44.0983,0.0573,0.1972,1.0359,0.1338,0,94.7792,0,0.0043,0.0875,0.0278,0,3.8539,0.0002,0,0.0018,63.1873,0.0018,0.1089,0,0.0018,2.2977,2.2977,0.0018,0.0334
31.2,0,121.0758,no,45-54,caucasian,female,Kissing,-21.0257,-7.4504,-0.8746,0.0003,0.0243,0.4318,0.1808,0.0547,0.0422,0.3228,-8.3667,8.4006,0,0.8992,0.1161,26.6602,0.0032,0.072,0.0029,0.0003,39.8921,0.0736,0.1308,1.0155,0.1654,0,94.8335,0,0.0054,0.0766,0.025,0,3.957,0.0002,0,0.0018,58.1839,0.0018,0.0547,0,0.0018,2.2977,2.2977,0.0018,0.0334
31.2667,0,121.7709,no,45-54,caucasian,female,Kissing,-20.5514,-7.1675,-1.2137,0.0004,0.0204,0.43,0.1491,0.042,0.0494,0.3066,-7.5859,5.9652,0,1.0119,0.1218,23.9033,0.0034,0.0485,0.0027,0.0002,37.4887,0.1721,0.1138,0.7686,0.165,0,95.1038,0,0.0059,0.0798,0.0378,0,3.366,0.0003,0.0001,0.0018,52.692,0.0018,0.042,0,0.0018,2.2977,2.2977,0.0018,0.0333
